mir,gene
hsa-miR-200a-3p,C20orf94
hsa-miR-200a-3p,PDIA4
hsa-miR-200a-3p,C9orf3
hsa-miR-200a-3p,CHORDC1
hsa-miR-200a-3p,MED13
hsa-miR-200a-3p,MSL2
hsa-miR-200a-3p,DCLK2
hsa-miR-200a-3p,GTSE1
hsa-miR-200a-3p,SLC39A6
hsa-miR-200a-3p,PRR13
hsa-miR-200a-3p,SPDYE8P
hsa-miR-200a-3p,SPDYE8P
hsa-miR-200a-3p,FAM181A
hsa-miR-200a-3p,RFESD
hsa-miR-200a-3p,FMNL2
hsa-miR-200a-3p,SPDYE8P
hsa-miR-200a-3p,SECISBP2L
hsa-miR-200a-3p,IFT20
hsa-miR-200a-3p,PHF21A
hsa-miR-200a-3p,KIAA1191
hsa-miR-200a-3p,RAP2C
hsa-miR-200a-3p,TBC1D30
hsa-miR-200a-3p,TSPAN4
hsa-miR-200a-3p,TMEM71
hsa-miR-200a-3p,TSPYL1
hsa-miR-200a-3p,CLCN7
hsa-miR-200a-3p,PRKD1
hsa-miR-200a-3p,TPRG1L
hsa-miR-200a-3p,OSBPL1A
hsa-miR-200a-3p,LOC284023
hsa-miR-200a-3p,FAM108B1
hsa-miR-200a-3p,PRR12
hsa-miR-200a-3p,PPP2R5A
hsa-miR-200a-3p,ZNF512
hsa-miR-200a-3p,C8orf44
hsa-miR-200a-3p,ZBTB43
hsa-miR-200a-3p,KDM5A
hsa-miR-200a-3p,LOXL3
hsa-miR-200a-3p,RNU11
hsa-miR-200a-3p,ZNF620
hsa-miR-200a-3p,EXOC7
hsa-miR-200a-3p,CHSY1
hsa-miR-200a-3p,THYN1
hsa-miR-200a-3p,TMEM143
hsa-miR-200a-3p,AGK
hsa-miR-200a-3p,NAA50
hsa-miR-200a-3p,RAB40B
hsa-miR-200a-3p,GCOM1
hsa-miR-200a-3p,CIDECP
hsa-miR-200a-3p,ZNF330
hsa-miR-200a-3p,NEK1
hsa-miR-200a-3p,DHX36
hsa-miR-200a-3p,TMX3
hsa-miR-200a-3p,C7orf69
hsa-miR-200a-3p,FAM180A
hsa-miR-200a-3p,LHFPL5
hsa-miR-200a-3p,NNAT
hsa-miR-200a-3p,PUF60
hsa-miR-200a-3p,TTC1
hsa-miR-200a-3p,TSN
hsa-miR-200a-3p,NFE2L1
hsa-miR-200a-3p,FCHO2
hsa-miR-200a-3p,TBC1D22B
hsa-miR-200a-3p,LOC399744
hsa-miR-200a-3p,GALM
hsa-miR-200a-3p,F8A1
hsa-miR-200a-3p,ZNF706
hsa-miR-200a-3p,AKR1E2
hsa-miR-200a-3p,CDKAL1
hsa-miR-200a-3p,LGALS3
hsa-miR-200a-3p,C17orf79
hsa-miR-200a-3p,TIGD1
hsa-miR-200a-3p,DUSP14
hsa-miR-200a-3p,KLF7
hsa-miR-200a-3p,LSS
hsa-miR-200a-3p,HLA-DQB2
hsa-miR-200a-3p,BBS10
hsa-miR-200a-3p,LRRC37A2
hsa-miR-200a-3p,WWC2
hsa-miR-200a-3p,LRRC37A2
hsa-miR-200a-3p,ITGB5
hsa-miR-200a-3p,SERINC1
hsa-miR-200a-3p,CNOT6
hsa-miR-200a-3p,AKAP8
hsa-miR-200a-3p,FAM32A
hsa-miR-200a-3p,FHL1
hsa-miR-200a-3p,MOCS2
hsa-miR-200a-3p,FAM185A
hsa-miR-200a-3p,SERGEF
hsa-miR-200a-3p,HEXA
hsa-miR-200a-3p,ARPC5L
hsa-miR-200a-3p,AK2
hsa-miR-200a-3p,C6orf106
hsa-miR-200a-3p,C3orf37
hsa-miR-200a-3p,HEATR1
hsa-miR-200a-3p,SKA2
hsa-miR-200a-3p,ANKRD39
hsa-miR-200a-3p,KBTBD3
hsa-miR-200a-3p,C6orf170
hsa-miR-200a-3p,OR7E87P
hsa-miR-200a-3p,ZNF600
hsa-miR-200a-3p,SDK1
hsa-miR-200a-3p,CNST
hsa-miR-200a-3p,TM7SF3
hsa-miR-200a-3p,AHCTF1
hsa-miR-200a-3p,GPAA1
hsa-miR-200a-3p,CMC1
hsa-miR-200a-3p,TXNDC8
hsa-miR-200a-3p,C10orf68
hsa-miR-200a-3p,DOCK1
hsa-miR-200a-3p,MIPOL1
hsa-miR-200a-3p,DTHD1
hsa-miR-200a-3p,NSDHL
hsa-miR-200a-3p,ATAD2B
hsa-miR-200a-3p,ATRNL1
hsa-miR-200a-3p,CSF1
hsa-miR-200a-3p,CNTNAP3
hsa-miR-200a-3p,CNTNAP3
hsa-miR-200a-3p,SDR16C5
hsa-miR-200a-3p,PPP6R2
hsa-miR-200a-3p,EVI2B
hsa-miR-200a-3p,ALG10B
hsa-miR-200a-3p,PCNX
hsa-miR-200a-3p,TMF1
hsa-miR-200a-3p,NEBL
hsa-miR-200a-3p,EIF5A2
hsa-miR-200a-3p,TGFB3
hsa-miR-200a-3p,MRPL39
hsa-miR-200a-3p,SPHK2
hsa-miR-200a-3p,ZCCHC7
hsa-miR-200a-3p,SEC11C
hsa-miR-200a-3p,MARVELD1
hsa-miR-200a-3p,LOC100132992
hsa-miR-200a-3p,H3F3B
hsa-miR-200a-3p,GUSBP3
hsa-miR-200a-3p,STRAP
hsa-miR-200a-3p,LOC100129890
hsa-miR-200a-3p,COX10
hsa-miR-200a-3p,PARS2
hsa-miR-200a-3p,TXNDC17
hsa-miR-200a-3p,RNF114
hsa-miR-200a-3p,RBBP9
hsa-miR-200a-3p,LOC401296
hsa-miR-200a-3p,GPR157
hsa-miR-200a-3p,ATP5L
hsa-miR-200a-3p,SLITRK1
hsa-miR-200a-3p,C15orf33
hsa-miR-200a-3p,U2AF1
hsa-miR-200a-3p,SMA5
hsa-miR-200a-3p,SMA5
hsa-miR-200a-3p,CCDC58
hsa-miR-200a-3p,KIF2C
hsa-miR-200a-3p,KIAA1715
hsa-miR-200a-3p,EDNRB
hsa-miR-200a-3p,SNRPE
hsa-miR-200a-3p,CTDNEP1
hsa-miR-200a-3p,DNAJB6
hsa-miR-200a-3p,LOC100127951
hsa-miR-200a-3p,UGT2B7
hsa-miR-200a-3p,ZCCHC18
hsa-miR-200a-3p,LARP4B
hsa-miR-200a-3p,HBEGF
hsa-miR-200a-3p,DNAJB12
hsa-miR-200a-3p,PIP5K1A
hsa-miR-200a-3p,SLC30A4
hsa-miR-200a-3p,KCNG2
hsa-miR-200a-3p,C5orf34
hsa-miR-200a-3p,CNIH4
hsa-miR-200a-3p,SPDYE1
hsa-miR-200a-3p,LOC128322
hsa-miR-200a-3p,C6orf26
hsa-miR-200a-3p,WDR82
hsa-miR-200a-3p,C6orf163
hsa-miR-200a-3p,SCHIP1
hsa-miR-200a-3p,ZNF724P
hsa-miR-200a-3p,GLT25D1
hsa-miR-200a-3p,C2orf54
hsa-miR-200a-3p,RUNDC3B
hsa-miR-200a-3p,FBXO16
hsa-miR-200a-3p,UGGT2
hsa-miR-200a-3p,HPRT1
hsa-miR-200a-3p,TRAPPC3
hsa-miR-200a-3p,TOPBP1
hsa-miR-200a-3p,C11orf76
hsa-miR-200a-3p,GCSH
hsa-miR-200a-3p,WFDC10B
hsa-miR-200a-3p,NAGA
hsa-miR-200a-3p,CCDC75
hsa-miR-200a-3p,RELA
hsa-miR-200a-3p,RGL3
hsa-miR-200a-3p,ISOC2
hsa-miR-200a-3p,YPEL5
hsa-miR-200a-3p,EIF2B4
hsa-miR-200a-3p,ZNF699
hsa-miR-200a-3p,SMA5
hsa-miR-200a-3p,LOC349196
hsa-miR-200a-3p,LOC349196
hsa-miR-200a-3p,CXXC5
hsa-miR-200a-3p,DUSP4
hsa-miR-200a-3p,PROCA1
hsa-miR-200a-3p,NAA15
hsa-miR-200a-3p,VSTM1
hsa-miR-200a-3p,SNORA59A
hsa-miR-200a-3p,SNORA59A
hsa-miR-200a-3p,RAD23A
hsa-miR-200a-3p,IKBKAP
hsa-miR-200a-3p,CRCP
hsa-miR-200a-3p,CYB5R1
hsa-miR-200a-3p,NEUROD1
hsa-miR-200a-3p,DBNDD2
hsa-miR-200a-3p,MPV17L2
hsa-miR-200a-3p,ZNF235
hsa-miR-200a-3p,LOC100130876
hsa-miR-200a-3p,XKRX
hsa-miR-200a-3p,GKAP1
hsa-miR-200a-3p,RBM15B
hsa-miR-200a-3p,LTBR
hsa-miR-200a-3p,PSG11
hsa-miR-200a-3p,CDK19
hsa-miR-200a-3p,ARHGEF11
hsa-miR-200a-3p,PURA
hsa-miR-200a-3p,ARNT2
hsa-miR-200a-3p,NDUFA4
hsa-miR-200a-3p,THAP6
hsa-miR-200a-3p,ANKRD50
hsa-miR-200a-3p,SLC2A13
hsa-miR-200a-3p,POP4
hsa-miR-200a-3p,USP3
hsa-miR-200a-3p,GALNT11
hsa-miR-200a-3p,DCUN1D3
hsa-miR-200a-3p,MRPL27
hsa-miR-200a-3p,ZNF625
hsa-miR-200a-3p,RBM7
hsa-miR-200a-3p,CCDC6
hsa-miR-200a-3p,TBC1D5
hsa-miR-200a-3p,IFI44L
hsa-miR-200a-3p,SLC16A7
hsa-miR-200a-3p,RPL23AP32
hsa-miR-200a-3p,ZFPL1
hsa-miR-200a-3p,ZNF780B
hsa-miR-200a-3p,TAF6
hsa-miR-200a-3p,CTPS2
hsa-miR-200a-3p,LRRN1
hsa-miR-200a-3p,MYB
hsa-miR-200a-3p,CCR7
hsa-miR-200a-3p,GET4
hsa-miR-200a-3p,RIMBP3
hsa-miR-200a-3p,DNTTIP1
hsa-miR-200a-3p,DEGS1
hsa-miR-200a-3p,RAB17
hsa-miR-200a-3p,SLC22A3
hsa-miR-200a-3p,ANKRD20B
hsa-miR-200a-3p,CCDC22
hsa-miR-200a-3p,OCLM
hsa-miR-200a-3p,AGTRAP
hsa-miR-200a-3p,PRKAB2
hsa-miR-200a-3p,MGLL
hsa-miR-200a-3p,AQP11
hsa-miR-200a-3p,MCM9
hsa-miR-200a-3p,TBL2
hsa-miR-200a-3p,ACOT2
hsa-miR-200a-3p,MGST3
hsa-miR-200a-3p,ETS1
hsa-miR-200a-3p,IL17RA
hsa-miR-200a-3p,LOC100132356
hsa-miR-200a-3p,ATAD5
hsa-miR-200a-3p,BTBD1
hsa-miR-200a-3p,IL6
hsa-miR-200a-3p,SNX16
hsa-miR-200a-3p,ALDH1L1
hsa-miR-200a-3p,TEX264
hsa-miR-200a-3p,TNFAIP1
hsa-miR-200a-3p,LOC100129534
hsa-miR-200a-3p,TAB3
hsa-miR-200a-3p,VGLL4
hsa-miR-200a-3p,KIAA1211
hsa-miR-200a-3p,COL4A6
hsa-miR-200a-3p,TBCK
hsa-miR-200a-3p,TMED4
hsa-miR-200a-3p,MRPS18B
hsa-miR-200a-3p,MRPS18B
hsa-miR-200a-3p,MRPS18B
hsa-miR-200a-3p,COL4A3BP
hsa-miR-200a-3p,C6orf132
hsa-miR-200a-3p,ZFP36
hsa-miR-200a-3p,CBX7
hsa-miR-200a-3p,SPDYE8P
hsa-miR-200a-3p,RHOT2
hsa-miR-200a-3p,ZNF675
hsa-miR-200a-3p,ARID1A
hsa-miR-200a-3p,AMPH
hsa-miR-200a-3p,VPS37B
hsa-miR-200a-3p,DNAJC14
hsa-miR-200a-3p,SBDS
hsa-miR-200a-3p,GAL
hsa-miR-200a-3p,POR
hsa-miR-200a-3p,GLUD2
hsa-miR-200a-3p,MIR30E
hsa-miR-200a-3p,A4GALT
hsa-miR-200a-3p,FLJ25758
hsa-miR-200a-3p,STOX2
hsa-miR-200a-3p,C17orf103
hsa-miR-200a-3p,TCF19
hsa-miR-200a-3p,TMEM154
hsa-miR-200a-3p,GAR1
hsa-miR-200a-3p,PKIG
hsa-miR-200a-3p,ZFAND2B
hsa-miR-200a-3p,ABCB8
hsa-miR-200a-3p,SCYL3
hsa-miR-200a-3p,SLC24A2
hsa-miR-200a-3p,PRPH
hsa-miR-200a-3p,DNM1P41
hsa-miR-200a-3p,DNM1P41
hsa-miR-200a-3p,DNM1P41
hsa-miR-200a-3p,GPKOW
hsa-miR-200a-3p,MGC72080
hsa-miR-200a-3p,TNRC18
hsa-miR-200a-3p,RIOK2
hsa-miR-200a-3p,ZNF562
hsa-miR-200a-3p,MALL
hsa-miR-200a-3p,NUDC
hsa-miR-200a-3p,GADD45A
hsa-miR-200a-3p,CCR1
hsa-miR-200a-3p,B3GALT6
hsa-miR-200a-3p,C11orf24
hsa-miR-200a-3p,SLC9A8
hsa-miR-200a-3p,HMGCS1
hsa-miR-200a-3p,NCRNA00260
hsa-miR-200a-3p,C2orf42
hsa-miR-200a-3p,PAQR7
hsa-miR-200a-3p,TSPYL2
hsa-miR-200a-3p,KCNN4
hsa-miR-200a-3p,TLN1
hsa-miR-200a-3p,ACADM
hsa-miR-200a-3p,C19orf12
hsa-miR-200a-3p,OLFM3
hsa-miR-200a-3p,LOC440563
hsa-miR-200a-3p,RAPGEF2
hsa-miR-200a-3p,RNU5D
hsa-miR-200a-3p,GSTTP1
hsa-miR-200a-3p,FAM103A1
hsa-miR-200a-3p,SETD5
hsa-miR-200a-3p,FBXW8
hsa-miR-200a-3p,FAM119A
hsa-miR-200a-3p,SPIN2B
hsa-miR-200a-3p,STARD7
hsa-miR-200a-3p,NKX1-2
hsa-miR-200a-3p,PPCDC
hsa-miR-200a-3p,ZNF181
hsa-miR-200a-3p,TRPS1
hsa-miR-200a-3p,EXOSC4
hsa-miR-200a-3p,ZNF710
hsa-miR-200a-3p,IFNA16
hsa-miR-200a-3p,SMYD4
hsa-miR-200a-3p,PPP2R3B
hsa-miR-200a-3p,SNORA70
hsa-miR-200a-3p,HDDC2
hsa-miR-200a-3p,ARHGEF16
hsa-miR-200a-3p,FBXO7
hsa-miR-200a-3p,CNTROB
hsa-miR-200a-3p,DCLRE1C
hsa-miR-200a-3p,RFWD3
hsa-miR-200a-3p,C19orf42
hsa-miR-200a-3p,GK5
hsa-miR-200a-3p,COPS8
hsa-miR-200a-3p,ARSE
hsa-miR-200a-3p,PLCL2
hsa-miR-200a-3p,EYS
hsa-miR-200a-3p,CLIC5
hsa-miR-200a-3p,MAPK10
hsa-miR-200a-3p,SNORD74
hsa-miR-200a-3p,UBTFL1
hsa-miR-200a-3p,BRD7P3
hsa-miR-200a-3p,MGC72080
hsa-miR-200a-3p,ACOX3
hsa-miR-200a-3p,C20orf72
hsa-miR-200a-3p,GNL3L
hsa-miR-200a-3p,NSUN6
hsa-miR-200a-3p,C6orf58
hsa-miR-200a-3p,FAM82A1
hsa-miR-200a-3p,LRP2BP
hsa-miR-200a-3p,ZNF41
hsa-miR-200a-3p,ANKRD36
hsa-miR-200a-3p,NXN
hsa-miR-200a-3p,AP1S1
hsa-miR-200a-3p,NR3C1
hsa-miR-200a-3p,TMEM55A
hsa-miR-200a-3p,PCDHB16
hsa-miR-200a-3p,RPF1
hsa-miR-200a-3p,OR4N2
hsa-miR-200a-3p,FXYD3
hsa-miR-200a-3p,CCNB1IP1
hsa-miR-200a-3p,OR52E5
hsa-miR-200a-3p,FAM160A2
hsa-miR-200a-3p,HERPUD2
hsa-miR-200a-3p,PPP4R1L
hsa-miR-200a-3p,PLXNA1
hsa-miR-200a-3p,ANKRD44
hsa-miR-200a-3p,HAUS6
hsa-miR-200a-3p,MGC72080
hsa-miR-200a-3p,SHROOM1
hsa-miR-200a-3p,GDF1
hsa-miR-200a-3p,SLC22A11
hsa-miR-200a-3p,SMARCA4
hsa-miR-200a-3p,NTHL1
hsa-miR-200a-3p,RPL7L1
hsa-miR-200a-3p,SPINT2
hsa-miR-200a-3p,MTERFD3
hsa-miR-200a-3p,BRD4
hsa-miR-200a-3p,UNKL
hsa-miR-200a-3p,B9D1
hsa-miR-200a-3p,ZFR
hsa-miR-200a-3p,RFTN1
hsa-miR-200a-3p,VMAC
hsa-miR-200a-3p,HAUS6
hsa-miR-200a-3p,C14orf148
hsa-miR-200a-3p,RPL23AP53
hsa-miR-200a-3p,HSD3B7
hsa-miR-200a-3p,GCHFR
hsa-miR-200a-3p,MRPL48
hsa-miR-200a-3p,H2AFY
hsa-miR-200a-3p,PRKAG2
hsa-miR-200a-3p,FABP12
hsa-miR-200a-3p,NEO1
hsa-miR-200a-3p,REV3L
hsa-miR-200a-3p,MACROD2
hsa-miR-200a-3p,NFKBIE
hsa-miR-200a-3p,MAP2K7
hsa-miR-200a-3p,ZNF318
hsa-miR-200a-3p,PTPRU
hsa-miR-200a-3p,XDH
hsa-miR-200a-3p,SETD3
hsa-miR-200a-3p,RIMBP3
hsa-miR-200a-3p,UBE2S
hsa-miR-200a-3p,TMBIM4
hsa-miR-200a-3p,EIF2C4
hsa-miR-200a-3p,USP5
hsa-miR-200a-3p,CDK5R1
hsa-miR-200a-3p,RPL28
hsa-miR-200a-3p,AOC3
hsa-miR-200a-3p,SEC23B
hsa-miR-200a-3p,CREB3
hsa-miR-200a-3p,NAP1L3
hsa-miR-200a-3p,ESPL1
hsa-miR-200a-3p,HLA-DQB1
hsa-miR-200a-3p,GUSBP3
hsa-miR-200a-3p,GUSBP3
hsa-miR-200a-3p,TMEM163
hsa-miR-200a-3p,DSC2
hsa-miR-200a-3p,CD3EAP
hsa-miR-200a-3p,S100A5
hsa-miR-200a-3p,METTL1
hsa-miR-200a-3p,ANAPC1
hsa-miR-200a-3p,C17orf81
hsa-miR-200a-3p,ANXA5
hsa-miR-200a-3p,KIFC1
hsa-miR-200a-3p,CMAS
hsa-miR-200a-3p,SPIRE1
hsa-miR-200a-3p,FAM178A
hsa-miR-200a-3p,FDPS
hsa-miR-200a-3p,CASC3
hsa-miR-200a-3p,RNF212
hsa-miR-200a-3p,USP9X
hsa-miR-200a-3p,COQ6
hsa-miR-200a-3p,ZSCAN5C
hsa-miR-200a-3p,ZNF271
hsa-miR-200a-3p,PSMD6
hsa-miR-200a-3p,BCR
hsa-miR-200a-3p,FCGBP
hsa-miR-200a-3p,USP37
hsa-miR-200a-3p,C5orf15
hsa-miR-200a-3p,SEC14L2
hsa-miR-200a-3p,LOC158960
hsa-miR-200a-3p,OTUD7B
hsa-miR-200a-3p,APRT
hsa-miR-200a-3p,ANKAR
hsa-miR-200a-3p,SNORA80B
hsa-miR-200a-3p,IRF2BP1
hsa-miR-200a-3p,TP53
hsa-miR-200a-3p,LOH3CR2A
hsa-miR-200a-3p,PRPF4B
hsa-miR-200a-3p,SPDYA
hsa-miR-200a-3p,ST7
hsa-miR-200a-3p,GSTA2
hsa-miR-200a-3p,SPCS2
hsa-miR-200a-3p,SNAPC5
hsa-miR-200a-3p,GPR12
hsa-miR-200a-3p,ZNF385C
hsa-miR-200a-3p,TCTA
hsa-miR-200a-3p,FAM35B
hsa-miR-200a-3p,HIST2H3D
hsa-miR-200a-3p,FAM91A1
hsa-miR-200a-3p,VEGFA
hsa-miR-200a-3p,NANS
hsa-miR-200a-3p,SETD7
hsa-miR-200a-3p,SLC25A32
hsa-miR-200a-3p,HS6ST3
hsa-miR-200a-3p,LHX3
hsa-miR-200a-3p,ISX
hsa-miR-200a-3p,ALG9
hsa-miR-200a-3p,PABPC4
hsa-miR-200a-3p,PCNA
hsa-miR-200a-3p,ZNF484
hsa-miR-200a-3p,TSC22D3
hsa-miR-200a-3p,SNRK
hsa-miR-200a-3p,PYCR1
hsa-miR-200a-3p,SLC29A2
hsa-miR-200a-3p,SLC1A7
hsa-miR-200a-3p,BCL2L2
hsa-miR-200a-3p,RPRD1B
hsa-miR-200a-3p,ZNF211
hsa-miR-200a-3p,FAM103A1
hsa-miR-200a-3p,ARPC5
hsa-miR-200a-3p,PCDHB10
hsa-miR-200a-3p,HSF1
hsa-miR-200a-3p,NARS2
hsa-miR-200a-3p,ACTL6A
hsa-miR-200a-3p,COASY
hsa-miR-200a-3p,GORASP2
hsa-miR-200a-3p,ZBTB12
hsa-miR-200a-3p,ZBTB12
hsa-miR-200a-3p,GPR89A
hsa-miR-200a-3p,TSKU
hsa-miR-200a-3p,YWHAZ
hsa-miR-200a-3p,ERAL1
hsa-miR-200a-3p,ECE2
hsa-miR-200a-3p,SLC36A2
hsa-miR-200a-3p,VAX2
hsa-miR-200a-3p,FBXO5
hsa-miR-200a-3p,IPO13
hsa-miR-200a-3p,SDF2
hsa-miR-200a-3p,MAGEB18
hsa-miR-200a-3p,MED26
hsa-miR-200a-3p,LCMT2
hsa-miR-200a-3p,STMN1
hsa-miR-200a-3p,FAM48A
hsa-miR-200a-3p,PCDHB2
hsa-miR-200a-3p,CENPW
hsa-miR-200a-3p,SLC25A27
hsa-miR-200a-3p,TBP
hsa-miR-200a-3p,MTF2
hsa-miR-200a-3p,ZFP112
hsa-miR-200a-3p,MED10
hsa-miR-200a-3p,NDUFV2
hsa-miR-200a-3p,C17orf63
hsa-miR-200a-3p,KIAA0913
hsa-miR-200a-3p,XPO7
hsa-miR-200a-3p,CHCHD10
hsa-miR-200a-3p,MT1IP
hsa-miR-200a-3p,NDUFA12
hsa-miR-200a-3p,MYD88
hsa-miR-200a-3p,CSPG4P1Y
hsa-miR-200a-3p,CSPG4P1Y
hsa-miR-200a-3p,KIAA1826
hsa-miR-200a-3p,GCSH
hsa-miR-200a-3p,SNORD36C
hsa-miR-200a-3p,PHKA2
hsa-miR-200a-3p,GRP
hsa-miR-200a-3p,ADCY9
hsa-miR-200a-3p,TESK2
hsa-miR-200a-3p,LOC646851
hsa-miR-200a-3p,TXNRD1
hsa-miR-200a-3p,LATS2
hsa-miR-200a-3p,NPRL2
hsa-miR-200a-3p,HSD17B6
hsa-miR-200a-3p,MYL4
hsa-miR-200a-3p,SLC43A1
hsa-miR-200a-3p,ANTXR2
hsa-miR-200a-3p,BBS7
hsa-miR-200a-3p,STK24
hsa-miR-200a-3p,TBC1D3B
hsa-miR-200a-3p,STXBP5
hsa-miR-200a-3p,NAIP
hsa-miR-200a-3p,SH3BP5
hsa-miR-200a-3p,SLC44A5
hsa-miR-200a-3p,LOC100132217
hsa-miR-200a-3p,NFYB
hsa-miR-200a-3p,TPRX1
hsa-miR-200a-3p,POLH
hsa-miR-200a-3p,TACC3
hsa-miR-200a-3p,LDOC1
hsa-miR-200a-3p,PPP2R3B
hsa-miR-200a-3p,BRCA1
hsa-miR-200a-3p,ST3GAL5
hsa-miR-200a-3p,LRRC4B
hsa-miR-200a-3p,RAB20
hsa-miR-200a-3p,ZNF544
hsa-miR-200a-3p,FANCA
hsa-miR-200a-3p,NDP
hsa-miR-200a-3p,THUMPD1
hsa-miR-200a-3p,PMPCB
hsa-miR-200a-3p,EGFR
hsa-miR-200a-3p,DYRK2
hsa-miR-200a-3p,CLSTN1
hsa-miR-200a-3p,EEPD1
hsa-miR-200a-3p,MYST1
hsa-miR-200a-3p,RBM33
hsa-miR-200a-3p,C2orf7
hsa-miR-200a-3p,FBXO11
hsa-miR-200a-3p,PI4KA
hsa-miR-200a-3p,PDE4D
hsa-miR-200a-3p,CLCN3
hsa-miR-200a-3p,NDST1
hsa-miR-200a-3p,B9D2
hsa-miR-200a-3p,SEC23A
hsa-miR-200a-3p,TDRKH
hsa-miR-200a-3p,DDX58
hsa-miR-200a-3p,CLCN4
hsa-miR-200a-3p,C16orf80
hsa-miR-200a-3p,RPP30
hsa-miR-200a-3p,CPXM2
hsa-miR-200a-3p,C15orf41
hsa-miR-200a-3p,TBRG1
hsa-miR-200a-3p,CRY1
hsa-miR-200a-3p,PPPDE2
hsa-miR-200a-3p,C19orf52
hsa-miR-200a-3p,MRRFP1
hsa-miR-200a-3p,TAX1BP3
hsa-miR-200a-3p,CCDC121
hsa-miR-200a-3p,CD1A
hsa-miR-200a-3p,LOC729566
hsa-miR-200a-3p,FAM78A
hsa-miR-200a-3p,KPNA6
hsa-miR-200a-3p,OPA3
hsa-miR-200a-3p,ERV3
hsa-miR-200a-3p,DOT1L
hsa-miR-200a-3p,MIR495
hsa-miR-200a-3p,APOL3
hsa-miR-200a-3p,RAB40A
hsa-miR-200a-3p,ATXN7L1
hsa-miR-200a-3p,UBN1
hsa-miR-200a-3p,CCDC71
hsa-miR-200a-3p,CYP39A1
hsa-miR-200a-3p,LOC284757
hsa-miR-200a-3p,SOCS2
hsa-miR-200a-3p,COBLL1
hsa-miR-200a-3p,ZHX2
hsa-miR-200a-3p,ZMAT1
hsa-miR-200a-3p,TRIM24
hsa-miR-200a-3p,UBE2E3
hsa-miR-200a-3p,THNSL1
hsa-miR-200a-3p,DAZAP1
hsa-miR-200a-3p,ZNF57
hsa-miR-200a-3p,AKAP1
hsa-miR-200a-3p,ADAM12
hsa-miR-200a-3p,POLK
hsa-miR-200a-3p,MAP4K4
hsa-miR-200a-3p,USP28
hsa-miR-200a-3p,GPRIN1
hsa-miR-200a-3p,SLC39A4
hsa-miR-200a-3p,HIRA
hsa-miR-200a-3p,KIAA1949
hsa-miR-200a-3p,RACGAP1P
hsa-miR-200a-3p,TNFAIP8L1
hsa-miR-200a-3p,THAP1
hsa-miR-200a-3p,ZKSCAN4
hsa-miR-200a-3p,CNTNAP3
hsa-miR-200a-3p,NDUFA8
hsa-miR-200a-3p,NUDT11
hsa-miR-200a-3p,SUCLG1
hsa-miR-200a-3p,FUT4
hsa-miR-200a-3p,TRIM54
hsa-miR-200a-3p,ZNF629
hsa-miR-200a-3p,ZNF549
hsa-miR-200a-3p,LACRT
hsa-miR-200a-3p,DNAJC4
hsa-miR-200a-3p,C19orf28
hsa-miR-200a-3p,SCARNA16
hsa-miR-200a-3p,SECISBP2
hsa-miR-200a-3p,ARID3B
hsa-miR-200a-3p,SMYD3
hsa-miR-200a-3p,CAMK2N1
hsa-miR-200a-3p,DPM3
hsa-miR-200a-3p,ZCCHC11
hsa-miR-200a-3p,BTBD11
hsa-miR-200a-3p,GMPPA
hsa-miR-200a-3p,SLC7A7
hsa-miR-200a-3p,NMB
hsa-miR-200a-3p,ARHGAP11A
hsa-miR-200a-3p,IWS1
hsa-miR-200a-3p,EIF3M
hsa-miR-200a-3p,TMEM107
hsa-miR-200a-3p,SYNGR1
hsa-miR-200a-3p,THAP9
hsa-miR-200a-3p,CLEC2D
hsa-miR-200a-3p,UBE2M
hsa-miR-200a-3p,LHFPL2
hsa-miR-200a-3p,GEN1
hsa-miR-200a-3p,GOLGA8H
hsa-miR-200a-3p,RPL13
hsa-miR-200a-3p,FAM46B
hsa-miR-200a-3p,PDCL3
hsa-miR-200a-3p,GRHL2
hsa-miR-200a-3p,POLR2D
hsa-miR-200a-3p,LOC441208
hsa-miR-200a-3p,CNTNAP3
hsa-miR-200a-3p,BCL9L
hsa-miR-200a-3p,JRKL
hsa-miR-200a-3p,C2orf56
hsa-miR-200a-3p,LOC400968
hsa-miR-200a-3p,LOC388796
hsa-miR-200a-3p,TJP2
hsa-miR-200a-3p,KCTD3
hsa-miR-200a-3p,VAMP5
hsa-miR-200a-3p,HERC2
hsa-miR-200a-3p,NPAT
hsa-miR-200a-3p,IER3IP1
hsa-miR-200a-3p,MORC4
hsa-miR-200a-3p,CARS2
hsa-miR-200a-3p,PMS2L2
hsa-miR-200a-3p,NAIP
hsa-miR-200a-3p,NAIP
hsa-miR-200a-3p,ACBD3
hsa-miR-200a-3p,MAP4
hsa-miR-200a-3p,MDK
hsa-miR-200a-3p,TMED7
hsa-miR-200a-3p,LLGL1
hsa-miR-200a-3p,UBTD2
hsa-miR-200a-3p,ASB3
hsa-miR-200a-3p,ARMC10
hsa-miR-200a-3p,GNMT
hsa-miR-200a-3p,ECHDC2
hsa-miR-200a-3p,C10orf81
hsa-miR-200a-3p,FZD3
hsa-miR-200a-3p,POM121
hsa-miR-200a-3p,LOC100288594
hsa-miR-200a-3p,TRANK1
hsa-miR-200a-3p,FAM58A
hsa-miR-200a-3p,PSENEN
hsa-miR-200a-3p,RUNX1
hsa-miR-200a-3p,C19orf22
hsa-miR-200a-3p,ETNK2
hsa-miR-200a-3p,CDH11
