miRNA,Gene
hsa-miR-615-3p,ABCD1
hsa-miR-615-3p,HOXC13
hsa-miR-615-3p,GIGYF1
hsa-miR-615-3p,UBB
hsa-miR-615-3p,SF3B2
hsa-miR-615-3p,PRPF8
hsa-miR-615-3p,RPS12
hsa-miR-615-3p,NKX2-5
hsa-miR-615-3p,RAPGEF2
hsa-miR-615-3p,PRDX4
hsa-miR-615-3p,HSPA1B
hsa-miR-615-3p,FLNA
hsa-miR-615-3p,TMEM132A
hsa-miR-615-3p,ZCCHC12
hsa-miR-615-3p,CSNK2A1
hsa-miR-615-3p,TPRN
hsa-miR-615-3p,BTN3A2
hsa-miR-615-3p,BTN3A3
hsa-miR-615-3p,NUDT9
hsa-miR-615-3p,GART
hsa-miR-615-3p,PLXNB2
hsa-miR-615-3p,RPL36
hsa-miR-615-3p,MUT
hsa-miR-615-3p,PRKAB2
hsa-miR-615-3p,CD2BP2
hsa-miR-615-3p,SPCS3
hsa-miR-615-3p,FUBP1
hsa-miR-615-3p,CCT8
hsa-miR-615-3p,PFDN2
hsa-miR-615-3p,DGKE
hsa-miR-615-3p,SHPK
hsa-miR-615-3p,BSDC1
hsa-miR-615-3p,IARS
hsa-miR-615-3p,DPH2
hsa-miR-615-3p,PITPNA
hsa-miR-615-3p,NACA
hsa-miR-615-3p,KIAA1967
hsa-miR-615-3p,FASN
hsa-miR-615-3p,DVL3
hsa-miR-615-3p,AARS
hsa-miR-615-3p,STK40
hsa-miR-615-3p,DDX19A
hsa-miR-615-3p,COG4
hsa-miR-615-3p,RPL36AL
hsa-miR-615-3p,CLSPN
hsa-miR-615-3p,DLST
hsa-miR-615-3p,MAD2L1BP
hsa-miR-615-3p,SGK196
hsa-miR-615-3p,CLPP
hsa-miR-615-3p,KLHL22
hsa-miR-615-3p,WSB2
hsa-miR-615-3p,CCDC180
hsa-miR-615-3p,CDK20
hsa-miR-615-3p,SART1
hsa-miR-615-3p,RPA3
hsa-miR-615-3p,ARHGAP22
hsa-miR-615-3p,BUB3
hsa-miR-615-3p,ST3GAL2
hsa-miR-615-3p,ZNF609
hsa-miR-615-3p,DNAJC9
hsa-miR-615-3p,MORC2
hsa-miR-615-3p,BICD2
hsa-miR-615-3p,EPHA7
hsa-miR-615-3p,RHBDL3
hsa-miR-615-3p,GLA
hsa-miR-615-3p,ZFYVE16
hsa-miR-615-3p,NUBP1
hsa-miR-615-3p,SDE2
hsa-miR-615-3p,SELRC1
hsa-miR-615-3p,CWC22
hsa-miR-615-3p,KAT2A
hsa-miR-615-3p,THOC5
hsa-miR-615-3p,GADD45A
hsa-miR-615-3p,BAG6
hsa-miR-615-3p,MYO19
hsa-miR-615-3p,DESI1
hsa-miR-615-3p,COMMD2
hsa-miR-615-3p,VPS4A
hsa-miR-615-3p,WDR1
hsa-miR-615-3p,CTDSP2
hsa-miR-615-3p,ACTN1
hsa-miR-615-3p,PCCB
hsa-miR-615-3p,KMT2D
hsa-miR-615-3p,WDR5
hsa-miR-615-3p,ATP5E
hsa-miR-615-3p,PRRC2A
hsa-miR-615-3p,RARA
hsa-miR-615-3p,SNRNP70
hsa-miR-615-3p,ELOVL6
hsa-miR-615-3p,ARRB2
hsa-miR-615-3p,SPAG7
hsa-miR-615-3p,HECTD3
hsa-miR-615-3p,POLR3H
hsa-miR-615-3p,MCM3AP
hsa-miR-615-3p,UHRF1
hsa-miR-615-3p,TIMM50
hsa-miR-615-3p,MRPL23
hsa-miR-615-3p,EXOC8
hsa-miR-615-3p,ERLIN1
hsa-miR-615-3p,E2F4
hsa-miR-615-3p,LAMP1
hsa-miR-615-3p,HEATR1
hsa-miR-615-3p,TAGLN2
hsa-miR-615-3p,HIST2H2BF
hsa-miR-615-3p,NDUFA10
hsa-miR-615-3p,EDF1
hsa-miR-615-3p,HSP90AB1
hsa-miR-615-3p,PPP5C
hsa-miR-615-3p,LUZP1
hsa-miR-615-3p,COL6A1
hsa-miR-615-3p,RPL7A
hsa-miR-615-3p,PIP5K1A
hsa-miR-615-3p,COX1
hsa-miR-615-3p,PUM2
hsa-miR-615-3p,PIM3
hsa-miR-615-3p,EFCAB14
hsa-miR-615-3p,TPT1
hsa-miR-615-3p,ZC3HAV1
hsa-miR-615-3p,RECQL4
hsa-miR-615-3p,DENR
hsa-miR-615-3p,HSPA9
hsa-miR-615-3p,BIRC6
hsa-miR-615-3p,LSM14A
hsa-miR-615-3p,DNM1
hsa-miR-615-3p,DNM1L
hsa-miR-615-3p,ALKBH5
hsa-miR-615-3p,SF3B3
hsa-miR-615-3p,ACADVL
hsa-miR-615-3p,ZNF33A
hsa-miR-615-3p,NBPF15
hsa-miR-615-3p,MRPL46
hsa-miR-615-3p,LRRC42
hsa-miR-615-3p,DBN1
hsa-miR-615-3p,AFF1
hsa-miR-615-3p,PPP6R3
hsa-miR-615-3p,NOMO3
hsa-miR-615-3p,APOPT1
hsa-miR-615-3p,DNAJA2
hsa-miR-615-3p,RNF149
hsa-miR-615-3p,HK1
hsa-miR-615-3p,CHMP2A
hsa-miR-615-3p,SLC25A1
hsa-miR-615-3p,MLH3
hsa-miR-615-3p,APBA2
hsa-miR-615-3p,MRPL54
hsa-miR-615-3p,EDC3
hsa-miR-615-3p,CDC42EP1
hsa-miR-615-3p,PKN3
hsa-miR-615-3p,YIPF3
hsa-miR-615-3p,VIM
hsa-miR-615-3p,GPSM1
hsa-miR-615-3p,POLG
hsa-miR-615-3p,ALDH2
hsa-miR-615-3p,CHD8
hsa-miR-615-3p,DDX23
hsa-miR-615-3p,ESRRA
hsa-miR-615-3p,ZNF837
hsa-miR-615-3p,PDCD5
hsa-miR-615-3p,NCLN
hsa-miR-615-3p,CUL4A
hsa-miR-615-3p,NCL
hsa-miR-615-3p,XYLT2
hsa-miR-615-3p,SPEN
hsa-miR-615-3p,PLBD2
hsa-miR-615-3p,MOGS
hsa-miR-615-3p,MDH2
hsa-miR-615-3p,ZDHHC7
hsa-miR-615-3p,HEXA
hsa-miR-615-3p,SEPHS2
hsa-miR-615-3p,C12orf57
hsa-miR-615-3p,DIAPH1
hsa-miR-615-3p,FNBP1
hsa-miR-615-3p,HDGF
hsa-miR-615-3p,MBOAT7
hsa-miR-615-3p,FRAT2
hsa-miR-615-3p,HIST1H4B
hsa-miR-615-3p,CAMLG
hsa-miR-615-3p,SUPT6H
hsa-miR-615-3p,HLA-B
hsa-miR-615-3p,ALDH1A2
hsa-miR-615-3p,JUP
hsa-miR-615-3p,UQCR11
hsa-miR-615-3p,IRF2BP2
hsa-miR-615-3p,THG1L
hsa-miR-615-3p,NBR1
hsa-miR-615-3p,USP28
hsa-miR-615-3p,PWWP2A
hsa-miR-615-3p,RPP30
hsa-miR-615-3p,FOXO3
hsa-miR-615-3p,CDKN2A
hsa-miR-615-3p,TMEM126B
hsa-miR-615-3p,PGM2L1
hsa-miR-615-3p,FURIN
hsa-miR-615-3p,TIMELESS
hsa-miR-615-3p,ELAC2
hsa-miR-615-3p,BTG3
hsa-miR-615-3p,VPS18
hsa-miR-615-3p,PTPLAD1
hsa-miR-615-3p,PSMD2
hsa-miR-615-3p,PFKP
hsa-miR-615-3p,SF3A1
hsa-miR-615-3p,PQBP1
hsa-miR-615-3p,SMG1
hsa-miR-615-3p,NMT1
hsa-miR-615-3p,HNRNPC
hsa-miR-615-3p,RFX3
hsa-miR-615-3p,HNRNPM
hsa-miR-615-3p,LSM12
hsa-miR-615-3p,SUPT16H
hsa-miR-615-3p,HNRNPA1
hsa-miR-615-3p,PPP4C
hsa-miR-615-3p,TMED2
hsa-miR-615-3p,IFRD2
hsa-miR-615-3p,CDK6
hsa-miR-615-3p,KHDRBS1
hsa-miR-615-3p,TPR
hsa-miR-615-3p,ALDOA
hsa-miR-615-3p,IPO13
hsa-miR-615-3p,MAPKAPK2
hsa-miR-615-3p,LARP1
hsa-miR-615-3p,PELP1
hsa-miR-615-3p,GTF3C1
hsa-miR-615-3p,SMDT1
hsa-miR-615-3p,ITGA7
hsa-miR-615-3p,SOCS7
hsa-miR-615-3p,SMC1A
hsa-miR-615-3p,RAVER2
hsa-miR-615-3p,TBP
hsa-miR-615-3p,CLCC1
hsa-miR-615-3p,GLUL
hsa-miR-615-3p,PCNT
hsa-miR-615-3p,CBS
hsa-miR-615-3p,EIF3M
hsa-miR-615-3p,TOMM7
hsa-miR-615-3p,BCAT2
hsa-miR-615-3p,CANX
hsa-miR-615-3p,NPTX1
hsa-miR-615-3p,RPL21
hsa-miR-615-3p,LRRC8D
hsa-miR-615-3p,HMGCR
hsa-miR-615-3p,EPDR1
hsa-miR-615-3p,ACTN4
hsa-miR-615-3p,RPL29
hsa-miR-615-3p,YDJC
hsa-miR-615-3p,MAU2
hsa-miR-615-3p,HEATR2
hsa-miR-615-3p,NMNAT2
hsa-miR-615-3p,DYNC1H1
hsa-miR-615-3p,SFPQ
hsa-miR-615-3p,UBE2F
hsa-miR-615-3p,PPP2R5D
hsa-miR-615-3p,FOXK1
hsa-miR-615-3p,IMMT
hsa-miR-615-3p,RTCA
hsa-miR-615-3p,EEF1A1
hsa-miR-615-3p,STOML2
hsa-miR-615-3p,MED8
hsa-miR-615-3p,FBN2
hsa-miR-615-3p,EHMT1
hsa-miR-615-3p,EWSR1
hsa-miR-615-3p,PROSER1
hsa-miR-615-3p,MTHFD1L
hsa-miR-615-3p,SLC7A2
hsa-miR-615-3p,AP3D1
hsa-miR-615-3p,UNKL
hsa-miR-615-3p,LRRC41
hsa-miR-615-3p,RPL7
hsa-miR-615-3p,YTHDF2
hsa-miR-615-3p,BEX4
hsa-miR-615-3p,PHTF1
hsa-miR-615-3p,MTSS1L
hsa-miR-615-3p,TECR
hsa-miR-615-3p,MSN
hsa-miR-615-3p,CCDC142
hsa-miR-615-3p,PCBP2
hsa-miR-615-3p,MRPS15
hsa-miR-615-3p,ARF1
hsa-miR-615-3p,PSMD13
hsa-miR-615-3p,SEPHS1
hsa-miR-615-3p,PEX14
hsa-miR-615-3p,FYCO1
hsa-miR-615-3p,ZER1
hsa-miR-615-3p,SDHC
hsa-miR-615-3p,SLC16A1
hsa-miR-615-3p,APEH
hsa-miR-615-3p,PDXDC1
hsa-miR-615-3p,HNRNPF
hsa-miR-615-3p,THOP1
hsa-miR-615-3p,HDAC7
hsa-miR-615-3p,ANKRD36B
hsa-miR-615-3p,NUP62
hsa-miR-615-3p,SCARB1
hsa-miR-615-3p,BAG5
hsa-miR-615-3p,MEGF8
hsa-miR-615-3p,C16orf59
hsa-miR-615-3p,ZFYVE27
hsa-miR-615-3p,WTIP
hsa-miR-615-3p,LRP12
hsa-miR-615-3p,CCNF
hsa-miR-615-3p,EIF3D
hsa-miR-615-3p,SEMA3E
hsa-miR-615-3p,RNF19A
hsa-miR-615-3p,MXI1
hsa-miR-615-3p,ENTPD6
hsa-miR-615-3p,TAF15
hsa-miR-615-3p,NR1I2
hsa-miR-615-3p,KLHL8
hsa-miR-615-3p,TOMM40
hsa-miR-615-3p,SOLH
hsa-miR-615-3p,ARPC5L
hsa-miR-615-3p,PSMD8
hsa-miR-615-3p,USP36
hsa-miR-615-3p,PDCD7
hsa-miR-615-3p,NDUFAB1
hsa-miR-615-3p,TACO1
hsa-miR-615-3p,TRAPPC10
hsa-miR-615-3p,FKBP15
hsa-miR-615-3p,KPNA6
hsa-miR-615-3p,CCDC137
hsa-miR-615-3p,TRAP1
hsa-miR-615-3p,PCNXL3
hsa-miR-615-3p,KIAA0100
hsa-miR-615-3p,HADHA
hsa-miR-615-3p,ILF3
hsa-miR-615-3p,RBAK
hsa-miR-615-3p,ACAD9
hsa-miR-615-3p,NOP2
hsa-miR-615-3p,CNP
hsa-miR-615-3p,DCTPP1
hsa-miR-615-3p,ITPRIPL2
hsa-miR-615-3p,PAPD4
hsa-miR-615-3p,LONRF2
hsa-miR-615-3p,WDR6
hsa-miR-615-3p,PRRC2B
hsa-miR-615-3p,UBA6
hsa-miR-615-3p,RAD51D
hsa-miR-615-3p,CDH2
hsa-miR-615-3p,UBXN1
hsa-miR-615-3p,RTEL1
hsa-miR-615-3p,EXOC7
hsa-miR-615-3p,PDRG1
hsa-miR-615-3p,NSD1
hsa-miR-615-3p,HIST2H2BE
hsa-miR-615-3p,C9orf89
hsa-miR-615-3p,GDE1
hsa-miR-615-3p,SIRPA
hsa-miR-615-3p,PTPN21
hsa-miR-615-3p,KMT2C
hsa-miR-615-3p,WNK1
hsa-miR-615-3p,NR1H2
hsa-miR-615-3p,SHMT2
hsa-miR-615-3p,MAGOH
hsa-miR-615-3p,ATRX
hsa-miR-615-3p,WDR67
hsa-miR-615-3p,TMEM66
hsa-miR-615-3p,CLTC
hsa-miR-615-3p,REXO4
hsa-miR-615-3p,HNRNPR
hsa-miR-615-3p,PDCD11
hsa-miR-615-3p,RAD23A
hsa-miR-615-3p,SYVN1
hsa-miR-615-3p,IMPDH1
hsa-miR-615-3p,UVRAG
hsa-miR-615-3p,SF3A3
hsa-miR-615-3p,TUBB
hsa-miR-615-3p,PRDM16
hsa-miR-615-3p,MRPS18B
hsa-miR-615-3p,PRICKLE4
hsa-miR-615-3p,TMEM115
hsa-miR-615-3p,FREM2
hsa-miR-615-3p,CDC6
hsa-miR-615-3p,RALGAPB
hsa-miR-615-3p,SALL3
hsa-miR-615-3p,ALYREF
hsa-miR-615-3p,SLMO1
hsa-miR-615-3p,P4HB
hsa-miR-615-3p,RPS2
hsa-miR-615-3p,SDK1
hsa-miR-615-3p,SRCAP
hsa-miR-615-3p,PPP1CB
hsa-miR-615-3p,AKTIP
hsa-miR-615-3p,MAZ
hsa-miR-615-3p,LMNA
hsa-miR-615-3p,ASB3
hsa-miR-615-3p,H2AFV
hsa-miR-615-3p,POLR1A
hsa-miR-615-3p,REEP4
hsa-miR-615-3p,CCT7
hsa-miR-615-3p,LMTK2
hsa-miR-615-3p,CTNND1
hsa-miR-615-3p,PSAP
hsa-miR-615-3p,ANO6
hsa-miR-615-3p,ASB8
hsa-miR-615-3p,SMC3
hsa-miR-615-3p,H2AFY
hsa-miR-615-3p,ASB6
hsa-miR-615-3p,PNMA2
hsa-miR-615-3p,CCND2
hsa-miR-615-3p,ATXN7L3
hsa-miR-615-3p,EIF4A1
hsa-miR-615-3p,PPIF
hsa-miR-615-3p,DNM2
hsa-miR-615-3p,LRPAP1
hsa-miR-615-3p,PRR14L
hsa-miR-615-3p,DDX11
hsa-miR-615-3p,STK35
hsa-miR-615-3p,ABCF1
hsa-miR-615-3p,TM9SF1
hsa-miR-615-3p,NTRK3
hsa-miR-615-3p,GANAB
hsa-miR-615-3p,LDHB
hsa-miR-615-3p,UBN1
hsa-miR-615-3p,CELSR1
hsa-miR-615-3p,DDX42
hsa-miR-615-3p,FBXL19
hsa-miR-615-3p,KIRREL
hsa-miR-615-3p,DLG3
hsa-miR-615-3p,PTGFRN
hsa-miR-615-3p,C11orf57
hsa-miR-615-3p,NUDT16
hsa-miR-615-3p,TAF6
hsa-miR-615-3p,TPM3
hsa-miR-615-3p,PAF1
hsa-miR-615-3p,EZH1
hsa-miR-615-3p,PLEC
hsa-miR-615-3p,PTP4A2
hsa-miR-615-3p,BCKDK
hsa-miR-615-3p,U2AF2
hsa-miR-615-3p,TUBB2B
hsa-miR-615-3p,HNRNPK
hsa-miR-615-3p,THRAP3
hsa-miR-615-3p,IRS4
hsa-miR-615-3p,TNRC18
hsa-miR-615-3p,SMARCC2
hsa-miR-615-3p,HIST1H2BD
hsa-miR-615-3p,CPT1C
hsa-miR-615-3p,RAB5B
hsa-miR-615-3p,OGFR
hsa-miR-615-3p,FOXN4
hsa-miR-615-3p,CCHCR1
hsa-miR-615-3p,SF3B1
hsa-miR-615-3p,RNF185
hsa-miR-615-3p,FAM109A
hsa-miR-615-3p,KLHL11
hsa-miR-615-3p,PEF1
hsa-miR-615-3p,MATR3
hsa-miR-615-3p,NUP50
hsa-miR-615-3p,SOX8
hsa-miR-615-3p,RPL5
hsa-miR-615-3p,EMD
hsa-miR-615-3p,TRIP12
hsa-miR-615-3p,TIAM1
hsa-miR-615-3p,TCOF1
hsa-miR-615-3p,HIST2H2AB
hsa-miR-615-3p,2-Sep
hsa-miR-615-3p,SPTBN1
hsa-miR-615-3p,TM9SF2
hsa-miR-615-3p,SLCO4C1
hsa-miR-615-3p,HIST4H4
hsa-miR-615-3p,YY1
hsa-miR-615-3p,ITGA8
hsa-miR-615-3p,TMEM33
hsa-miR-615-3p,CTCF
hsa-miR-615-3p,GINS2
hsa-miR-615-3p,ZZEF1
hsa-miR-615-3p,CERK
hsa-miR-615-3p,MTG1
hsa-miR-615-3p,FN1
hsa-miR-615-3p,CEP250
hsa-miR-615-3p,AQP3
hsa-miR-615-3p,PDS5A
hsa-miR-615-3p,AGO1
hsa-miR-615-3p,AP2B1
hsa-miR-615-3p,MIER3
hsa-miR-615-3p,SGMS2
hsa-miR-615-3p,RAN
hsa-miR-615-3p,NRD1
hsa-miR-615-3p,DEDD
hsa-miR-615-3p,MYH14
hsa-miR-615-3p,RALBP1
hsa-miR-615-3p,SAE1
hsa-miR-615-3p,HIPK2
hsa-miR-615-3p,NOC2L
hsa-miR-615-3p,SSR2
hsa-miR-615-3p,HIST1H2BG
hsa-miR-615-3p,CTC1
hsa-miR-615-3p,RPL7L1
hsa-miR-615-3p,WWP2
hsa-miR-615-3p,IRF2BPL
hsa-miR-615-3p,PRNP
hsa-miR-615-3p,SMOX
hsa-miR-615-3p,HNRNPA2B1
hsa-miR-615-3p,ACOX1
hsa-miR-615-3p,SMARCA2
hsa-miR-615-3p,C19orf43
hsa-miR-615-3p,MACF1
hsa-miR-615-3p,LAMTOR2
hsa-miR-615-3p,CHERP
hsa-miR-615-3p,TBCB
hsa-miR-615-3p,PLXNA1
hsa-miR-615-3p,HNRNPA0
hsa-miR-615-3p,CLN6
hsa-miR-615-3p,USP7
hsa-miR-615-3p,WIPI2
hsa-miR-615-3p,ADAMTS1
hsa-miR-615-3p,MTA2
hsa-miR-615-3p,TYMS
hsa-miR-615-3p,WHSC1
hsa-miR-615-3p,KRBA1
hsa-miR-615-3p,SEC61A1
hsa-miR-615-3p,RRP1B
hsa-miR-615-3p,ARHGAP19
hsa-miR-615-3p,UBE2G2
hsa-miR-615-3p,AKAP8L
hsa-miR-615-3p,TMCO4
hsa-miR-615-3p,DRG1
hsa-miR-615-3p,SEMA7A
hsa-miR-615-3p,DOM3Z
hsa-miR-615-3p,AKAP11
hsa-miR-615-3p,GALK1
hsa-miR-615-3p,RPL31
hsa-miR-615-3p,PHKG2
hsa-miR-615-3p,DST
hsa-miR-615-3p,PVR
hsa-miR-615-3p,FLCN
hsa-miR-615-3p,UBA1
hsa-miR-615-3p,PSMB7
hsa-miR-615-3p,RCC2
hsa-miR-615-3p,PLEKHB2
hsa-miR-615-3p,HMGXB3
hsa-miR-615-3p,PFDN6
hsa-miR-615-3p,MYO1D
hsa-miR-615-3p,MRPL38
hsa-miR-615-3p,TLE3
hsa-miR-615-3p,CYC1
hsa-miR-615-3p,TUT1
hsa-miR-615-3p,SEC16A
hsa-miR-615-3p,MARS
hsa-miR-615-3p,MBD1
hsa-miR-615-3p,FAM120A
hsa-miR-615-3p,UBE2C
hsa-miR-615-3p,NRIP1
hsa-miR-615-3p,PODXL2
hsa-miR-615-3p,SOCS4
hsa-miR-615-3p,FBXL14
hsa-miR-615-3p,PDGFC
hsa-miR-615-3p,DPM3
hsa-miR-615-3p,LIG1
hsa-miR-615-3p,SRRM2
hsa-miR-615-3p,SLK
hsa-miR-615-3p,IREB2
hsa-miR-615-3p,MARCKSL1
hsa-miR-615-3p,EIF4G1
hsa-miR-615-3p,SLC38A7
hsa-miR-615-3p,MAGED1
hsa-miR-615-3p,KIAA1191
hsa-miR-615-3p,NONO
hsa-miR-615-3p,EZR
hsa-miR-615-3p,OGG1
hsa-miR-615-3p,CD99
hsa-miR-615-3p,FSTL1
hsa-miR-615-3p,RADIL
hsa-miR-615-3p,CHD5
hsa-miR-615-3p,RBM8A
hsa-miR-615-3p,MAP7D1
hsa-miR-615-3p,ZNF263
hsa-miR-615-3p,PKD1
hsa-miR-615-3p,ABCC1
hsa-miR-615-3p,HCFC1
hsa-miR-615-3p,CKAP4
hsa-miR-615-3p,DPP3
hsa-miR-615-3p,NACC1
hsa-miR-615-3p,GOLGA2
hsa-miR-615-3p,CTPS1
hsa-miR-615-3p,EHMT2
hsa-miR-615-3p,ADRBK2
hsa-miR-615-3p,HIPK1
hsa-miR-615-3p,RNPS1
hsa-miR-615-3p,HS6ST1
hsa-miR-615-3p,PGAM4
hsa-miR-615-3p,PGAM1
hsa-miR-615-3p,ADCK2
hsa-miR-615-3p,TUBA1A
hsa-miR-615-3p,TUBA1B
hsa-miR-615-3p,CHST15
hsa-miR-615-3p,SIL1
hsa-miR-615-3p,LENG8
hsa-miR-615-3p,PPP1R14B
hsa-miR-615-3p,NCOR1
hsa-miR-615-3p,PPP1R10
hsa-miR-615-3p,WBP1L
hsa-miR-615-3p,WDR33
hsa-miR-615-3p,HIST2H3A
hsa-miR-615-3p,SCARA3
hsa-miR-615-3p,UGGT1
hsa-miR-615-3p,SSH1
hsa-miR-615-3p,VANGL1
hsa-miR-615-3p,PLOD2
hsa-miR-615-3p,RAB23
hsa-miR-615-3p,MAP3K2
hsa-miR-615-3p,POLR2B
hsa-miR-615-3p,BCLAF1
hsa-miR-615-3p,EBP
hsa-miR-615-3p,VARS
hsa-miR-615-3p,APBA3
hsa-miR-615-3p,FAM98A
hsa-miR-615-3p,TCERG1
hsa-miR-615-3p,JARID2
hsa-miR-615-3p,HYOU1
hsa-miR-615-3p,PTPRU
hsa-miR-615-3p,IL6ST
hsa-miR-615-3p,RBM15B
hsa-miR-615-3p,WDR62
hsa-miR-615-3p,OSBPL11
hsa-miR-615-3p,ASNS
hsa-miR-615-3p,DDIT4
hsa-miR-615-3p,KIFC2
hsa-miR-615-3p,TUSC2
hsa-miR-615-3p,ALDOC
hsa-miR-615-3p,NRBP1
hsa-miR-615-3p,MPP2
hsa-miR-615-3p,ATN1
hsa-miR-615-3p,PIN4
hsa-miR-615-3p,THUMPD3
hsa-miR-615-3p,SHKBP1
hsa-miR-615-3p,NUPR1
hsa-miR-615-3p,TATDN2
hsa-miR-615-3p,ATPIF1
hsa-miR-615-3p,ABLIM1
hsa-miR-615-3p,C17orf51
hsa-miR-615-3p,GGA3
hsa-miR-615-3p,PABPN1
hsa-miR-615-3p,CIC
hsa-miR-615-3p,NEK9
hsa-miR-615-3p,MCL1
hsa-miR-615-3p,HRAS
hsa-miR-615-3p,ZNF687
hsa-miR-615-3p,IDH3B
hsa-miR-615-3p,LRBA
hsa-miR-615-3p,KDM4B
hsa-miR-615-3p,CAMSAP3
hsa-miR-615-3p,ALDH1B1
hsa-miR-615-3p,C9orf78
hsa-miR-615-3p,ZNF711
hsa-miR-615-3p,NAF1
hsa-miR-615-3p,H1F0
hsa-miR-615-3p,HLA-A
hsa-miR-615-3p,EPN2
hsa-miR-615-3p,EP400
hsa-miR-615-3p,GADD45GIP1
hsa-miR-615-3p,HOXC4
hsa-miR-615-3p,SUV39H1
hsa-miR-615-3p,CIZ1
hsa-miR-615-3p,ANKRD11
hsa-miR-615-3p,NDUFS1
hsa-miR-615-3p,ILF2
hsa-miR-615-3p,MOV10
hsa-miR-615-3p,SNRPD1
hsa-miR-615-3p,NAT8L
hsa-miR-615-3p,KDELR1
hsa-miR-615-3p,MID1IP1
hsa-miR-615-3p,GNPTAB
hsa-miR-615-3p,RAB11FIP1
hsa-miR-615-3p,MYO9A
hsa-miR-615-3p,DLAT
hsa-miR-615-3p,OGFOD1
hsa-miR-615-3p,NIP7
hsa-miR-615-3p,LRRC37A2
hsa-miR-615-3p,LDLRAP1
hsa-miR-615-3p,STAT1
hsa-miR-615-3p,RRP1
hsa-miR-615-3p,CDCA4
hsa-miR-615-3p,TMSB10
hsa-miR-615-3p,DNAJC10
hsa-miR-615-3p,MKI67
hsa-miR-615-3p,MDC1
hsa-miR-615-3p,COL4A2
hsa-miR-615-3p,ZNF784
hsa-miR-615-3p,DDX55
hsa-miR-615-3p,DAP3
hsa-miR-615-3p,RGMA
hsa-miR-615-3p,MRPS12
hsa-miR-615-3p,FUS
hsa-miR-615-3p,TCF3
hsa-miR-615-3p,SLC4A2
hsa-miR-615-3p,USP19
hsa-miR-615-3p,MAGEF1
hsa-miR-615-3p,SYK
hsa-miR-615-3p,GDF11
hsa-miR-615-5p,IGF2
hsa-miR-616,TFPI2
hsa-miR-616,PON1
hsa-miR-616*,ATP7B
hsa-miR-616*,DRG2
hsa-miR-617,NTRK3
hsa-miR-618,FUK
hsa-miR-620,FXN
hsa-miR-622,KRAS
hsa-miR-624,FXN
hsa-miR-624*,PTPRG
hsa-miR-625*,XBP1
hsa-miR-625,FHIT
hsa-miR-625,NTRK3
hsa-miR-625,ILK
hsa-miR-625,SPATC1L
hsa-miR-625,HIST1H2BC
hsa-miR-625,PLEKHJ1
hsa-miR-625,SERBP1
hsa-miR-625,PRR13
hsa-miR-625,AHR
hsa-miR-625,CERS2
hsa-miR-625,ADAR
hsa-miR-625,ASH1L
hsa-miR-625,IL12RB2
hsa-miR-625,NPM1
hsa-miR-625,SP1
hsa-miR-626,SLC7A5
hsa-miR-628-3p,CDC14A
hsa-miR-628-3p,AGO1
hsa-miR-628-3p,TGFBRAP1
hsa-miR-628-3p,LRP6
hsa-miR-628-5p,NELFE
hsa-miR-629*,DDX3X
hsa-miR-629*,ATP5B
hsa-miR-629,HNF4A
hsa-miR-629,HIST1H2AC
hsa-miR-629,ATP5G2
hsa-miR-629,ZCCHC6
hsa-miR-630,BCL2
hsa-miR-630,BCL2L2
hsa-miR-630,YAP1
hsa-miR-630,SNAI2
hsa-miR-631,SULT1A1
hsa-miR-632,PRDX6
hsa-miR-633,TGFB1
hsa-miR-636,RPS27
hsa-miR-636,TMEM25
hsa-miR-636,HPS3
hsa-miR-638,OSCP1
hsa-miR-639,CDKN1A
hsa-miR-641,TOB1
hsa-miR-642,DOHH
hsa-miR-642,LGMN
hsa-miR-642,MDN1
hsa-miR-644,GAPDH
hsa-miR-644,ACTB
hsa-miR-650,ING4
hsa-miR-652,SLC7A1
hsa-miR-652,HOXA9
hsa-miR-652,PRKAA1
hsa-miR-652,SLC12A6
hsa-miR-652,ZNF567
hsa-miR-652,NDE1
hsa-miR-652,CCDC74B
hsa-miR-652,TUBA1B
hsa-miR-652,ARCN1
hsa-miR-652,EEF1A1
hsa-miR-652,CSNK1A1
hsa-miR-652,COX2
hsa-miR-652,SMAD2
hsa-miR-652,MSI2
hsa-miR-652,RPL26
hsa-miR-652,KMT2C
hsa-miR-652,MXRA7
hsa-miR-652,HMGB1
hsa-miR-652,MRPL36
hsa-miR-652,PHF12
hsa-miR-652,CTC1
hsa-miR-652,CYTB
hsa-miR-652,C11orf48
hsa-miR-652,VPS37B
hsa-miR-652,TCP1
hsa-miR-652,RAC1
hsa-miR-652,CACNG8
hsa-miR-652,ND1
hsa-miR-652,MGST1
hsa-miR-652,AP1G1
hsa-miR-652,RPS29
hsa-miR-652,UHRF1BP1
hsa-miR-652,RPL18A
hsa-miR-652,RPL27
hsa-miR-652,HIST1H2BD
hsa-miR-652,CDKN2AIP
hsa-miR-652,RPL21
hsa-miR-652,RAP1GAP2
hsa-miR-652,HIST1H2BB
hsa-miR-652,HIST1H2BH
hsa-miR-652,TAZ
hsa-miR-652,IPO13
hsa-miR-652,IARS
hsa-miR-652,MCTS1
hsa-miR-652,HIST1H1C
hsa-miR-652,TMEM107
hsa-miR-652,ND4
hsa-miR-652,YBX3
hsa-miR-652,2-Sep
hsa-miR-652,ATP11C
hsa-miR-652,RPL29
hsa-miR-652,ATP11B
hsa-miR-652,CEBPG
