miRNA,Gene
hsa-miR-200b-3p,ADH5
hsa-miR-200b-3p,SIP1
hsa-miR-200b-3p,TNFRSF11B
hsa-miR-200b-3p,OSBPL5
hsa-miR-200b-3p,INPP5E
hsa-miR-200b-3p,RFK
hsa-miR-200b-3p,ZC3H14
hsa-miR-200b-3p,ARTN
hsa-miR-200b-3p,CD74
hsa-miR-200b-3p,KIAA0247
hsa-miR-200b-3p,MGAT1
hsa-miR-200b-3p,DNAJC10
hsa-miR-200b-3p,FA2H
hsa-miR-200b-3p,PLXNA2
hsa-miR-200b-3p,PSMB6
hsa-miR-200b-3p,RTN4R
hsa-miR-200b-3p,SOX4
hsa-miR-200b-3p,FLJ30403
hsa-miR-200b-3p,RAB5C
hsa-miR-200b-3p,NUP210
hsa-miR-200b-3p,DPYSL3
hsa-miR-200b-3p,TEX261
hsa-miR-200b-3p,LOC440173
hsa-miR-200b-3p,LRRK2
hsa-miR-200b-3p,PRKACA
hsa-miR-200b-3p,SLC25A11
hsa-miR-200b-3p,S100A7A
hsa-miR-200b-3p,TMED8
hsa-miR-200b-3p,SIGMAR1
hsa-miR-200b-3p,EGLN3
hsa-miR-200b-3p,PRO2012
hsa-miR-200b-3p,PAXIP1
hsa-miR-200b-3p,ZBTB41
hsa-miR-200b-3p,MAP3K8
hsa-miR-200b-3p,RFC4
hsa-miR-200b-3p,SERTAD3
hsa-miR-200b-3p,VAT1
hsa-miR-200b-3p,GPR173
hsa-miR-200b-3p,SMG6
hsa-miR-200b-3p,AADAT
hsa-miR-200b-3p,KIAA1522
hsa-miR-200b-3p,PCDHB9
hsa-miR-200b-3p,LOC100510740
hsa-miR-200b-3p,RNF44
hsa-miR-200b-3p,APOL1
hsa-miR-200b-3p,NUP62CL
hsa-miR-200b-3p,RBM22
hsa-miR-200b-3p,DHX30
hsa-miR-200b-3p,GK3P
hsa-miR-200b-3p,STS
hsa-miR-200b-3p,FAM179B
hsa-miR-200b-3p,DICER1
hsa-miR-200b-3p,GUSBP1
hsa-miR-200b-3p,NUDT16
hsa-miR-200b-3p,C1orf106
hsa-miR-200b-3p,GLS
hsa-miR-200b-3p,METTL1
hsa-miR-200b-3p,CARKD
hsa-miR-200b-3p,LMNB2
hsa-miR-200b-3p,PRNP
hsa-miR-200b-3p,ATP5G2
hsa-miR-200b-3p,EZH1
hsa-miR-200b-3p,LIG4
hsa-miR-200b-3p,VBP1
hsa-miR-200b-3p,LOH12CR1
hsa-miR-200b-3p,SMARCD2
hsa-miR-200b-3p,NSDHL
hsa-miR-200b-3p,PGAP2
hsa-miR-200b-3p,ZNF26
hsa-miR-200b-3p,LAMA5
hsa-miR-200b-3p,LOC642980
hsa-miR-200b-3p,SP2
hsa-miR-200b-3p,TUBB
hsa-miR-200b-3p,TUBB
hsa-miR-200b-3p,TUBB
hsa-miR-200b-3p,TMEM92
hsa-miR-200b-3p,FAM82A2
hsa-miR-200b-3p,GSK3B
hsa-miR-200b-3p,TM9SF1
hsa-miR-200b-3p,CDH11
hsa-miR-200b-3p,NDUFA9
hsa-miR-200b-3p,ZNF814
hsa-miR-200b-3p,PSMA5
hsa-miR-200b-3p,NCAPD3
hsa-miR-200b-3p,ACYP2
hsa-miR-200b-3p,RASSF4
hsa-miR-200b-3p,SLC38A1
hsa-miR-200b-3p,B3GALT1
hsa-miR-200b-3p,TMTC2
hsa-miR-200b-3p,CEBPB
hsa-miR-200b-3p,UCP2
hsa-miR-200b-3p,HHAT
hsa-miR-200b-3p,LRRK1
hsa-miR-200b-3p,ZC3HAV1
hsa-miR-200b-3p,THYN1
hsa-miR-200b-3p,MAGT1
hsa-miR-200b-3p,ZFP14
hsa-miR-200b-3p,VCL
hsa-miR-200b-3p,MRPL47
hsa-miR-200b-3p,MYH15
hsa-miR-200b-3p,FAM27A
hsa-miR-200b-3p,KRT14
hsa-miR-200b-3p,FKBP1A
hsa-miR-200b-3p,FAR1
hsa-miR-200b-3p,PTK2
hsa-miR-200b-3p,BICD1
hsa-miR-200b-3p,NFATC2IP
hsa-miR-200b-3p,ZNF689
hsa-miR-200b-3p,BTBD1
hsa-miR-200b-3p,C4orf46
hsa-miR-200b-3p,ZNF713
hsa-miR-200b-3p,ZNF502
hsa-miR-200b-3p,CEP63
hsa-miR-200b-3p,UBXN7
hsa-miR-200b-3p,POLR3D
hsa-miR-200b-3p,PLBD2
hsa-miR-200b-3p,FAM27E3
hsa-miR-200b-3p,CXorf40B
hsa-miR-200b-3p,TRUB1
hsa-miR-200b-3p,CYP27A1
hsa-miR-200b-3p,TMEM42
hsa-miR-200b-3p,SEPHS2
hsa-miR-200b-3p,RRP1
hsa-miR-200b-3p,C2orf60
hsa-miR-200b-3p,PWP2
hsa-miR-200b-3p,DENND3
hsa-miR-200b-3p,ZNF639
hsa-miR-200b-3p,LOC284023
hsa-miR-200b-3p,GALNTL1
hsa-miR-200b-3p,TMEM223
hsa-miR-200b-3p,MGAT4B
hsa-miR-200b-3p,FAM102A
hsa-miR-200b-3p,MRPS14
hsa-miR-200b-3p,SIPA1L3
hsa-miR-200b-3p,COL7A1
hsa-miR-200b-3p,HLA-DMA
hsa-miR-200b-3p,HLA-DMA
hsa-miR-200b-3p,UTP15
hsa-miR-200b-3p,VDAC3
hsa-miR-200b-3p,FBXO30
hsa-miR-200b-3p,CA9
hsa-miR-200b-3p,C14orf139
hsa-miR-200b-3p,MAP4K3
hsa-miR-200b-3p,TMCO7
hsa-miR-200b-3p,SLC39A7
hsa-miR-200b-3p,SLC39A7
hsa-miR-200b-3p,SLC39A7
hsa-miR-200b-3p,PTER
hsa-miR-200b-3p,LOC128322
hsa-miR-200b-3p,FUT10
hsa-miR-200b-3p,OGFOD2
hsa-miR-200b-3p,FKBP7
hsa-miR-200b-3p,PLEC
hsa-miR-200b-3p,RLF
hsa-miR-200b-3p,FGF1
hsa-miR-200b-3p,SLC16A4
hsa-miR-200b-3p,GNAS
hsa-miR-200b-3p,WBP1
hsa-miR-200b-3p,CC2D1B
hsa-miR-200b-3p,SLC16A2
hsa-miR-200b-3p,KCTD17
hsa-miR-200b-3p,RXRA
hsa-miR-200b-3p,CYP3A5
hsa-miR-200b-3p,CORO1A
hsa-miR-200b-3p,PIK3C2B
hsa-miR-200b-3p,ANKRD28
hsa-miR-200b-3p,ATP6V1A
hsa-miR-200b-3p,C12orf52
hsa-miR-200b-3p,FARSA
hsa-miR-200b-3p,BCAR1
hsa-miR-200b-3p,USP3
hsa-miR-200b-3p,ATF3
hsa-miR-200b-3p,YTHDF3
hsa-miR-200b-3p,NAAA
hsa-miR-200b-3p,CLSTN1
hsa-miR-200b-3p,BHLHE41
hsa-miR-200b-3p,ZNF562
hsa-miR-200b-3p,FAT1
hsa-miR-200b-3p,CD58
hsa-miR-200b-3p,ALDOAP2
hsa-miR-200b-3p,EXOSC5
hsa-miR-200b-3p,LOC729020
hsa-miR-200b-3p,C6orf52
hsa-miR-200b-3p,UQCRFS1
hsa-miR-200b-3p,FAM86B1
hsa-miR-200b-3p,TIMM22
hsa-miR-200b-3p,CD68
hsa-miR-200b-3p,ACOT9
hsa-miR-200b-3p,MSL3L2
hsa-miR-200b-3p,SS18L2
hsa-miR-200b-3p,DCP2
hsa-miR-200b-3p,REEP3
hsa-miR-200b-3p,UBE2Q2P3
hsa-miR-200b-3p,CDC123
hsa-miR-200b-3p,USP38
hsa-miR-200b-3p,ZNF330
hsa-miR-200b-3p,BRD2
hsa-miR-200b-3p,DUSP4
hsa-miR-200b-3p,VSTM1
hsa-miR-200b-3p,RRP9
hsa-miR-200b-3p,GOLGA6L5
hsa-miR-200b-3p,TLR1
hsa-miR-200b-3p,BRI3
hsa-miR-200b-3p,PUS1
hsa-miR-200b-3p,MBD4
hsa-miR-200b-3p,NEU3
hsa-miR-200b-3p,DDX24
hsa-miR-200b-3p,DPH3P1
hsa-miR-200b-3p,WTAP
hsa-miR-200b-3p,ITSN2
hsa-miR-200b-3p,FAM103A1
hsa-miR-200b-3p,MRPS18C
hsa-miR-200b-3p,DEDD2
hsa-miR-200b-3p,DIP2A
hsa-miR-200b-3p,EVI5
hsa-miR-200b-3p,HIVEP3
hsa-miR-200b-3p,ATRX
hsa-miR-200b-3p,APBB1IP
hsa-miR-200b-3p,C16orf88
hsa-miR-200b-3p,ARHGAP22
hsa-miR-200b-3p,FAM72D
hsa-miR-200b-3p,C5orf15
hsa-miR-200b-3p,NMT1
hsa-miR-200b-3p,ACADM
hsa-miR-200b-3p,ZNF232
hsa-miR-200b-3p,UTP6
hsa-miR-200b-3p,HLA-DOA
hsa-miR-200b-3p,COL13A1
hsa-miR-200b-3p,ZMYND19
hsa-miR-200b-3p,DNAJB1
hsa-miR-200b-3p,B3GALNT1
hsa-miR-200b-3p,TCIRG1
hsa-miR-200b-3p,PRRT1
hsa-miR-200b-3p,ZNF518B
hsa-miR-200b-3p,OAS2
hsa-miR-200b-3p,C7orf13
hsa-miR-200b-3p,C10orf26
hsa-miR-200b-3p,ATIC
hsa-miR-200b-3p,EIF2AK1
hsa-miR-200b-3p,GRPEL2
hsa-miR-200b-3p,PUM2
hsa-miR-200b-3p,HARBI1
hsa-miR-200b-3p,GINS2
hsa-miR-200b-3p,KLHL20
hsa-miR-200b-3p,KRTAP4-11
hsa-miR-200b-3p,PSMC6
hsa-miR-200b-3p,FEN1
hsa-miR-200b-3p,HES4
hsa-miR-200b-3p,RPL23
hsa-miR-200b-3p,KRTAP2-4
hsa-miR-200b-3p,KRTAP2-4
hsa-miR-200b-3p,MAP2K6
hsa-miR-200b-3p,UNC13D
hsa-miR-200b-3p,MNAT1
hsa-miR-200b-3p,ANKRD52
hsa-miR-200b-3p,SPATA20
hsa-miR-200b-3p,NPY1R
hsa-miR-200b-3p,KCTD5
hsa-miR-200b-3p,SMEK1
hsa-miR-200b-3p,CACYBP
hsa-miR-200b-3p,ATG3
hsa-miR-200b-3p,ACSL4
hsa-miR-200b-3p,SLC25A32
hsa-miR-200b-3p,PDGFA
hsa-miR-200b-3p,CREB3L1
hsa-miR-200b-3p,MARS2
hsa-miR-200b-3p,TPM4
hsa-miR-200b-3p,PEX26
hsa-miR-200b-3p,YARS2
hsa-miR-200b-3p,C2orf34
hsa-miR-200b-3p,LYPD6
hsa-miR-200b-3p,KLHL18
hsa-miR-200b-3p,FRS2
hsa-miR-200b-3p,TNFRSF12A
hsa-miR-200b-3p,RALB
hsa-miR-200b-3p,MRPL35
hsa-miR-200b-3p,DUT
hsa-miR-200b-3p,MARK4
hsa-miR-200b-3p,WDR83
hsa-miR-200b-3p,FAM53A
hsa-miR-200b-3p,DCTN4
hsa-miR-200b-3p,CCNDBP1
hsa-miR-200b-3p,CAMK2G
hsa-miR-200b-3p,SMARCE1
hsa-miR-200b-3p,CDC42
hsa-miR-200b-3p,DBNDD1
hsa-miR-200b-3p,TMX2
hsa-miR-200b-3p,C1orf109
hsa-miR-200b-3p,DST
hsa-miR-200b-3p,SSH2
hsa-miR-200b-3p,PYCARD
hsa-miR-200b-3p,ARHGAP1
hsa-miR-200b-3p,ZDHHC21
hsa-miR-200b-3p,BCAS2
hsa-miR-200b-3p,LYSMD1
hsa-miR-200b-3p,COQ6
hsa-miR-200b-3p,OSBPL8
hsa-miR-200b-3p,PRRT1
hsa-miR-200b-3p,PRRT1
hsa-miR-200b-3p,MCOLN1
hsa-miR-200b-3p,CUTC
hsa-miR-200b-3p,LOC100132167
hsa-miR-200b-3p,LOC100132167
hsa-miR-200b-3p,PAPOLG
hsa-miR-200b-3p,CBX1
hsa-miR-200b-3p,SDR39U1
hsa-miR-200b-3p,PTDSS1
hsa-miR-200b-3p,BET1
hsa-miR-200b-3p,EXOC2
hsa-miR-200b-3p,KIAA2013
hsa-miR-200b-3p,FN3KRP
hsa-miR-200b-3p,DGCR14
hsa-miR-200b-3p,MSL3
hsa-miR-200b-3p,SLC16A1
hsa-miR-200b-3p,PYCR2
hsa-miR-200b-3p,RELN
hsa-miR-200b-3p,RP9P
hsa-miR-200b-3p,WDR55
hsa-miR-200b-3p,GPR116
hsa-miR-200b-3p,MFSD9
hsa-miR-200b-3p,NXT1
hsa-miR-200b-3p,APEH
hsa-miR-200b-3p,LOC729566
hsa-miR-200b-3p,C9orf89
hsa-miR-200b-3p,CCDC84
hsa-miR-200b-3p,GLTPD1
hsa-miR-200b-3p,GGT5
hsa-miR-200b-3p,LRP5
hsa-miR-200b-3p,TULP4
hsa-miR-200b-3p,PAPD5
hsa-miR-200b-3p,TBC1D5
hsa-miR-200b-3p,RBM28
hsa-miR-200b-3p,CCDC21
hsa-miR-200b-3p,PRKAG1
hsa-miR-200b-3p,BTBD7
hsa-miR-200b-3p,ENTPD6
hsa-miR-200b-3p,ADNP2
hsa-miR-200b-3p,MARS
hsa-miR-200b-3p,ZNF548
hsa-miR-200b-3p,ZBTB1
hsa-miR-200b-3p,UBE2M
hsa-miR-200b-3p,BCKDHB
hsa-miR-200b-3p,GALNT10
hsa-miR-200b-3p,NMNAT1
hsa-miR-200b-3p,PKIA
hsa-miR-200b-3p,LSM6
hsa-miR-200b-3p,CD63
hsa-miR-200b-3p,MEIS2
hsa-miR-200b-3p,ARIH1
hsa-miR-200b-3p,WDR45
hsa-miR-200b-3p,PSME2
hsa-miR-200b-3p,PRICKLE3
hsa-miR-200b-3p,TMEM70
hsa-miR-200b-3p,CDC42EP2
hsa-miR-200b-3p,ATP6V1E2
hsa-miR-200b-3p,FAM78B
hsa-miR-200b-3p,ALAS1
hsa-miR-200b-3p,VASH2
hsa-miR-200b-3p,APOL2
hsa-miR-200b-3p,WIPI1
hsa-miR-200b-3p,TNRC18
hsa-miR-200b-3p,ALG11
hsa-miR-200b-3p,SLC25A28
hsa-miR-200b-3p,DIS3L
hsa-miR-200b-3p,SLC7A11
hsa-miR-200b-3p,RAB32
hsa-miR-200b-3p,LOC100132167
hsa-miR-200b-3p,DNM1P41
hsa-miR-200b-3p,DNM1P41
hsa-miR-200b-3p,DNM1P41
hsa-miR-200b-3p,SPAG5
hsa-miR-200b-3p,DLG1
hsa-miR-200b-3p,HNRNPA1L2
hsa-miR-200b-3p,CCDC102B
hsa-miR-200b-3p,ZFP36L2
hsa-miR-200b-3p,CLCN5
hsa-miR-200b-3p,PSMD14
hsa-miR-200b-3p,RAGE
hsa-miR-200b-3p,PSME4
hsa-miR-200b-3p,TSR2
hsa-miR-200b-3p,KRTAP4-9
hsa-miR-200b-3p,ITPKC
hsa-miR-200b-3p,MAT2B
hsa-miR-200b-3p,MIRLET7B
hsa-miR-200b-3p,VPS11
hsa-miR-200b-3p,STX18
hsa-miR-200b-3p,FAM120A
hsa-miR-200b-3p,MDGA1
hsa-miR-200b-3p,RANBP1
hsa-miR-200b-3p,CEP250
hsa-miR-200b-3p,C5orf44
hsa-miR-200b-3p,MRPS18A
hsa-miR-200b-3p,HLA-DMA
hsa-miR-200b-3p,C14orf182
hsa-miR-200b-3p,FBXL4
hsa-miR-200b-3p,C17orf49
hsa-miR-200b-3p,FLJ45248
hsa-miR-200b-3p,SLC36A1
hsa-miR-200b-3p,POLM
hsa-miR-200b-3p,TMEM156
hsa-miR-200b-3p,NOL12
hsa-miR-200b-3p,GPR153
hsa-miR-200b-3p,TRMT1
hsa-miR-200b-3p,ZNF619
hsa-miR-200b-3p,FAM13C
hsa-miR-200b-3p,CSPG4P1Y
hsa-miR-200b-3p,CSPG4P1Y
hsa-miR-200b-3p,PLK3
hsa-miR-200b-3p,NR2C1
hsa-miR-200b-3p,CHD2
hsa-miR-200b-3p,MCAM
hsa-miR-200b-3p,ZNF606
hsa-miR-200b-3p,USP18
hsa-miR-200b-3p,C9orf103
hsa-miR-200b-3p,PPFIA2
hsa-miR-200b-3p,CDKN1C
hsa-miR-200b-3p,DDX27
hsa-miR-200b-3p,RFWD3
hsa-miR-200b-3p,SLC36A4
hsa-miR-200b-3p,APC
hsa-miR-200b-3p,UBE2E2
hsa-miR-200b-3p,BDP1
hsa-miR-200b-3p,CNOT10
hsa-miR-200b-3p,NDUFAF4
hsa-miR-200b-3p,NMD3
hsa-miR-200b-3p,NFKBIE
hsa-miR-200b-3p,DNAJC8
hsa-miR-200b-3p,OR8D1
hsa-miR-200b-3p,POC5
hsa-miR-200b-3p,IGFBP7
hsa-miR-200b-3p,MED16
hsa-miR-200b-3p,CELF1
hsa-miR-200b-3p,PISD
hsa-miR-200b-3p,SOS1
hsa-miR-200b-3p,OAS1
hsa-miR-200b-3p,IFNAR2
hsa-miR-200b-3p,BOD1
hsa-miR-200b-3p,SEMA6C
hsa-miR-200b-3p,RLIM
hsa-miR-200b-3p,SAA2
hsa-miR-200b-3p,ZFYVE21
hsa-miR-200b-3p,DPAGT1
hsa-miR-200b-3p,HNRNPL
hsa-miR-200b-3p,PSMC1
hsa-miR-200b-3p,METTL9
hsa-miR-200b-3p,ZFYVE28
hsa-miR-200b-3p,HSD17B7
hsa-miR-200b-3p,OVCH2
hsa-miR-200b-3p,TTC7B
hsa-miR-200b-3p,QSOX2
hsa-miR-200b-3p,C18orf55
hsa-miR-200b-3p,MRPL14
hsa-miR-200b-3p,STK10
hsa-miR-200b-3p,C19orf52
hsa-miR-200b-3p,SASH1
hsa-miR-200b-3p,WAPAL
hsa-miR-200b-3p,SNORA44
hsa-miR-200b-3p,RAVER2
hsa-miR-200b-3p,BEST3
hsa-miR-200b-3p,C14orf118
hsa-miR-200b-3p,PLEKHF2
hsa-miR-200b-3p,EIF5
hsa-miR-200b-3p,TMC7
hsa-miR-200b-3p,GJD2
hsa-miR-200b-3p,FANCI
hsa-miR-200b-3p,LUM
hsa-miR-200b-3p,CEP170
hsa-miR-200b-3p,PRCP
hsa-miR-200b-3p,UBR7
hsa-miR-200b-3p,IGF2BP3
hsa-miR-200b-3p,UBE2N
hsa-miR-200b-3p,GOLGA8IP
hsa-miR-200b-3p,COG6
hsa-miR-200b-3p,LIMS1
hsa-miR-200b-3p,TMC8
hsa-miR-200b-3p,NUCB1
hsa-miR-200b-3p,CCT8
hsa-miR-200b-3p,PPP1CC
hsa-miR-200b-3p,NUP205
hsa-miR-200b-3p,CAMSAP1L1
hsa-miR-200b-3p,PSMB8
hsa-miR-200b-3p,PSMB8
hsa-miR-200b-3p,PSMB8
hsa-miR-200b-3p,TIA1
hsa-miR-200b-3p,SRRT
hsa-miR-200b-3p,KIAA1432
hsa-miR-200b-3p,TCOF1
hsa-miR-200b-3p,VPS13C
hsa-miR-200b-3p,TOP3A
hsa-miR-200b-3p,PHLPP2
hsa-miR-200b-3p,DGKI
hsa-miR-200b-3p,CHCHD4
hsa-miR-200b-3p,CFI
hsa-miR-200b-3p,CPT1A
hsa-miR-200b-3p,MKI67IP
hsa-miR-200b-3p,SPINK1
hsa-miR-200b-3p,TMEM185B
hsa-miR-200b-3p,CD47
hsa-miR-200b-3p,ERC2
hsa-miR-200b-3p,ITFG1
hsa-miR-200b-3p,TXNDC15
hsa-miR-200b-3p,PIP5KL1
hsa-miR-200b-3p,RIBC1
hsa-miR-200b-3p,FRG1B
hsa-miR-200b-3p,SOX12
hsa-miR-200b-3p,UFSP2
hsa-miR-200b-3p,ALS2CL
hsa-miR-200b-3p,P4HA1
hsa-miR-200b-3p,MELK
hsa-miR-200b-3p,C7orf64
hsa-miR-200b-3p,BAK1
hsa-miR-200b-3p,BAT2L1
hsa-miR-200b-3p,PPP1R15B
hsa-miR-200b-3p,PSMC1
hsa-miR-200b-3p,RBMS1
hsa-miR-200b-3p,SNX1
hsa-miR-200b-3p,IFT122
hsa-miR-200b-3p,RPAIN
hsa-miR-200b-3p,CREB3
hsa-miR-200b-3p,ANKRD29
hsa-miR-200b-3p,TEKT4
hsa-miR-200b-3p,DDX21
hsa-miR-200b-3p,ZFPL1
hsa-miR-200b-3p,INGX
hsa-miR-200b-3p,ROCK1
hsa-miR-200b-3p,ATG9A
hsa-miR-200b-3p,FCGBP
hsa-miR-200b-3p,RHOF
hsa-miR-200b-3p,TNKS2
hsa-miR-200b-3p,RHPN1
hsa-miR-200b-3p,NXF1
hsa-miR-200b-3p,UPK3B
hsa-miR-200b-3p,IGHV7-81
hsa-miR-200b-3p,CCNJL
hsa-miR-200b-3p,REEP2
hsa-miR-200b-3p,CHMP2A
hsa-miR-200b-3p,ITPRIPL2
hsa-miR-200b-3p,NFKBIA
hsa-miR-200b-3p,DENND2C
hsa-miR-200b-3p,SSH1
hsa-miR-200b-3p,LOC100128596
hsa-miR-200b-3p,ACOX2
hsa-miR-200b-3p,LGALS9C
hsa-miR-200b-3p,PCNXL2
hsa-miR-200b-3p,SDR42E1
hsa-miR-200b-3p,DOCK11
hsa-miR-200b-3p,MTSS1
hsa-miR-200b-3p,HSD3B1
hsa-miR-200b-3p,HMBOX1
hsa-miR-200b-3p,B3GNT2
hsa-miR-200b-3p,EIF3D
hsa-miR-200b-3p,C17orf80
hsa-miR-200b-3p,C11orf45
hsa-miR-200b-3p,PAPSS1
hsa-miR-200b-3p,SNORD76
hsa-miR-200b-3p,PDE1C
hsa-miR-200b-3p,PHF21A
hsa-miR-200b-3p,ASAH1
hsa-miR-200b-3p,C1orf74
hsa-miR-200b-3p,AP4B1
hsa-miR-200b-3p,ECD
hsa-miR-200b-3p,MTHFD2L
hsa-miR-200b-3p,ZNF45
hsa-miR-200b-3p,FAM72D
hsa-miR-200b-3p,ZNF761
hsa-miR-200b-3p,EFEMP2
hsa-miR-200b-3p,FAM103A1
hsa-miR-200b-3p,CENPM
hsa-miR-200b-3p,MMP15
hsa-miR-200b-3p,GDI1
hsa-miR-200b-3p,RCAN3
hsa-miR-200b-3p,CNPY3
hsa-miR-200b-3p,FAM183B
hsa-miR-200b-3p,ERMAP
hsa-miR-200b-3p,ESF1
hsa-miR-200b-3p,RAD51L3
hsa-miR-200b-3p,FAM27C
hsa-miR-200b-3p,KCTD1
hsa-miR-200b-3p,KRTAP4-12
hsa-miR-200b-3p,PCBD1
hsa-miR-200b-3p,JMJD4
hsa-miR-200b-3p,SOCS3
hsa-miR-200b-3p,PCDHB17
hsa-miR-200b-3p,LOC388152
hsa-miR-200b-3p,FAM118B
hsa-miR-200b-3p,BLCAP
hsa-miR-200b-3p,ADAMTSL1
hsa-miR-200b-3p,DEFB109P1B
hsa-miR-200b-3p,PLEKHB1
hsa-miR-200b-3p,C10orf116
hsa-miR-200b-3p,CASZ1
hsa-miR-200b-3p,SFXN3
hsa-miR-200b-3p,RIMBP3
hsa-miR-200b-3p,SAE1
hsa-miR-200b-3p,SPRR2B
hsa-miR-200b-3p,ZFP3
hsa-miR-200b-3p,DKFZP434I0714
hsa-miR-200b-3p,ZFYVE26
hsa-miR-200b-3p,UGT2B7
hsa-miR-200b-3p,ATP5F1
hsa-miR-200b-3p,ERCC2
hsa-miR-200b-3p,TMEM19
hsa-miR-200b-3p,TMEM63A
hsa-miR-200b-3p,CIAO1
hsa-miR-200b-3p,TSPYL5
hsa-miR-200b-3p,GLIS2
hsa-miR-200b-3p,ZCCHC8
hsa-miR-200b-3p,LPPR2
hsa-miR-200b-3p,TMEM208
hsa-miR-200b-3p,ZNF385A
hsa-miR-200b-3p,ZNF552
hsa-miR-200b-3p,NOTCH1
hsa-miR-200b-3p,MIR503
hsa-miR-200b-3p,RPL15
hsa-miR-200b-3p,F2RL1
hsa-miR-200b-3p,CEP170P1
hsa-miR-200b-3p,BUB1B
hsa-miR-200b-3p,GCLM
hsa-miR-200b-3p,PARP1
hsa-miR-200b-3p,UQCRH
hsa-miR-200b-3p,IRAK3
hsa-miR-200b-3p,SMG5
hsa-miR-200b-3p,MAP3K5
hsa-miR-200b-3p,ID3
hsa-miR-200b-3p,NIT2
hsa-miR-200b-3p,PDE4D
hsa-miR-200b-3p,SECTM1
hsa-miR-200b-3p,MID1IP1
hsa-miR-200b-3p,RMND5B
hsa-miR-200b-3p,LOC440570
hsa-miR-200b-3p,LOC440570
hsa-miR-200b-3p,AKAP5
hsa-miR-200b-3p,HSD17B7P2
hsa-miR-200b-3p,NPRL2
hsa-miR-200b-3p,RNF149
hsa-miR-200b-3p,ANKRD5
hsa-miR-200b-3p,RPL7A
hsa-miR-200b-3p,ANGEL1
hsa-miR-200b-3p,CSE1L
hsa-miR-200b-3p,GBA
hsa-miR-200b-3p,SLC25A24
hsa-miR-200b-3p,CKS1B
hsa-miR-200b-3p,CHN1
hsa-miR-200b-3p,GMPPA
hsa-miR-200b-3p,TMEM106A
hsa-miR-200b-3p,GPR110
hsa-miR-200b-3p,HMGA2
hsa-miR-200b-3p,WBSCR22
hsa-miR-200b-3p,WBP2
hsa-miR-200b-3p,KLF12
hsa-miR-200b-3p,CD9
hsa-miR-200b-3p,PCTP
hsa-miR-200b-3p,CGRRF1
hsa-miR-200b-3p,SEL1L
hsa-miR-200b-3p,PCCA
hsa-miR-200b-3p,TLR3
hsa-miR-200b-3p,FGFR1
hsa-miR-200b-3p,FLJ45825
hsa-miR-200b-3p,PIWIL2
hsa-miR-200b-3p,ZHX1
hsa-miR-200b-3p,SLC14A1
hsa-miR-200b-3p,ZDHHC9
hsa-miR-200b-3p,C11orf48
hsa-miR-200b-3p,HMGXB3
hsa-miR-200b-3p,C2orf67
hsa-miR-200b-3p,UFD1L
hsa-miR-200b-3p,PYCRL
hsa-miR-200b-3p,EIF4EBP2
hsa-miR-200b-3p,MUSTN1
hsa-miR-200b-3p,PLXNA1
hsa-miR-200b-3p,MMACHC
hsa-miR-200b-3p,TYW3
hsa-miR-200b-3p,MUC4
hsa-miR-200b-3p,CDK5RAP1
hsa-miR-200b-3p,ULK4
hsa-miR-200b-3p,APITD1-CORT
hsa-miR-200b-3p,KIDINS220
hsa-miR-200b-3p,IQSEC2
hsa-miR-200b-3p,EML3
hsa-miR-200b-3p,MYST1
hsa-miR-200b-3p,RSBN1L
hsa-miR-200b-3p,BDP1
hsa-miR-200b-3p,H2AFX
hsa-miR-200b-3p,FLJ43860
hsa-miR-200b-3p,PRMT1
hsa-miR-200b-3p,EMP2
hsa-miR-200b-3p,GLRX2
hsa-miR-200b-3p,NUP188
hsa-miR-200b-3p,C21orf45
hsa-miR-200b-3p,JTB
hsa-miR-200b-3p,DCUN1D4
hsa-miR-200b-3p,ESAM
hsa-miR-200b-3p,GALNT14
hsa-miR-200b-3p,PCDHB2
hsa-miR-200b-3p,FAM101B
hsa-miR-200b-3p,AZGP1
hsa-miR-200b-3p,ACAT2
hsa-miR-200b-3p,NCRNA00266
hsa-miR-200b-3p,STAT4
hsa-miR-200b-3p,BPNT1
hsa-miR-200b-3p,TANC1
hsa-miR-200b-3p,VEGFB
hsa-miR-200b-3p,HEATR3
hsa-miR-200b-3p,CCDC77
hsa-miR-200b-3p,PHC2
hsa-miR-200b-3p,TTC1
hsa-miR-200b-3p,HCCS
hsa-miR-200b-3p,NAA20
hsa-miR-200b-3p,ZNF702P
hsa-miR-200b-3p,NIT1
hsa-miR-200b-3p,B4GALT7
hsa-miR-200b-3p,AKAP1
hsa-miR-200b-3p,UTP3
hsa-miR-200b-3p,SELPLG
hsa-miR-200b-3p,WDR82
hsa-miR-200b-3p,TRNP1
hsa-miR-200b-3p,ILK
hsa-miR-200b-3p,HHEX
hsa-miR-200b-3p,TTLL11
hsa-miR-200b-3p,ZNF521
hsa-miR-200b-3p,TLR5
hsa-miR-200b-3p,TMEM106A
hsa-miR-200b-3p,MSH3
hsa-miR-200b-3p,ARMCX6
hsa-miR-200b-3p,HNRNPH2
hsa-miR-200b-3p,PEX12
hsa-miR-200b-3p,SRGAP2
hsa-miR-200b-3p,TC2N
hsa-miR-200b-3p,C9orf91
hsa-miR-200b-3p,PQBP1
hsa-miR-200b-3p,STK17A
hsa-miR-200b-3p,FAM171A1
hsa-miR-200b-3p,CDK15
hsa-miR-200b-3p,CTDSPL
